,Datum,Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh),temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max
714,2021-12-15,789138.0,583768.53,295.2004166666666,5.742,3.942,4.81075,29439.709,0.0,0.1,0.1,0.0,10.483357,21.96
715,2021-12-16,836705.51,403599.7,344.3029166666667,5.3919997,0.642,3.3690832,29413.477,8868.241,0.0,0.0,0.0,11.246759,24.48
716,2021-12-17,844942.23,360469.71,338.14,3.892,2.292,2.9899166,29392.977,0.0,0.0,0.0,0.0,9.422101,19.44
717,2021-12-18,702388.13,501907.18,259.5133333333333,3.642,1.6420001,2.6794999,29378.203,0.0,0.0,0.0,0.0,19.839235,40.32
718,2021-12-19,555835.03,786989.06,119.67333333333333,3.4919999,-3.408,0.6107501,29369.164,24529.686,0.2,0.2,0.0,17.026896,33.839996
719,2021-12-20,886551.92,393528.62,331.3704166666667,0.89199996,-5.658,-3.0684173,29365.83,23643.293,0.0,0.0,0.0,7.5685663,12.599999
720,2021-12-21,970422.15,288705.49,431.97499999999997,-0.308,-7.9080005,-4.5517507,29368.217,24489.916,0.0,0.0,0.0,9.339208,19.8
721,2021-12-22,927239.73,389185.54,416.7225,4.792,-5.558,-1.8705,29376.285,1510.1342,1.0,1.0,0.0,21.67487,43.92
722,2021-12-23,780512.04,588256.65,300.72583333333336,6.992,4.792,5.731584,29390.027,0.0,2.6,2.6,0.0,21.9718,43.92
723,2021-12-24,577701.37,680527.27,196.20875,5.442,-2.058,1.1795002,29409.408,0.0,9.8,4.7,3.5700002,12.324414,25.56
724,2021-12-25,603112.02,387975.15,198.29250000000002,0.89199996,-2.2080002,-0.9267501,29434.416,0.0,0.2,0.0,0.14,11.183201,22.68
725,2021-12-26,618520.53,533869.57,172.45666666666668,2.4919999,-1.058,0.11075006,29465.016,13405.992,1.7000002,1.7000002,0.0,13.854155,28.08
726,2021-12-27,624032.4,605567.76,148.82791666666665,6.1419997,-0.45799997,2.2149165,29501.168,616.36707,10.899999,10.899999,0.0,18.228943,42.12
727,2021-12-28,563687.22,712576.87,104.22583333333334,6.992,5.1419997,6.4044995,29542.838,0.0,10.599999,10.599999,0.0,28.001427,56.16
728,2021-12-29,642527.97,530311.77,155.60333333333332,12.692,6.242,10.608668,29589.975,0.0,1.8000001,1.8000001,0.0,20.780453,41.039997
